date,operation_type,store_code,department,quantity
10/9/2020,SALE,400000006413,Dep1,1
10/9/2020,SALE,400000031859,Dep2,1
10/9/2020,SALE,400000030241,Dep2,1
10/9/2020,SALE,400000008905,Dep5,1
10/9/2020,SALE,400000009384,Dep1,1
10/9/2020,SALE,400000031866,Dep2,1
10/9/2020,SALE,400000032788,Dep2,1
10/9/2020,SALE,400000028750,Dep2,1
10/9/2020,SALE,400000032603,Dep5,1
10/9/2020,SALE,400000016481,Dep12,1
10/9/2020,SALE,400000000480,Dep1,1
10/9/2020,SALE,400000030432,Dep20,2
10/9/2020,SALE,400000032320,Dep2,1
10/9/2020,SALE,400000032238,Dep2,1
10/9/2020,SALE,400000029962,Dep2,1
10/9/2020,SALE,400000029979,Dep2,3
10/9/2020,SALE,400000032191,Dep2,2
10/9/2020,SALE,400000023380,Dep15,2
10/9/2020,SALE,400000032429,Dep2,1
10/9/2020,SALE,400000030067,Dep2,1
10/9/2020,SALE,400000032320,Dep2,1
10/9/2020,SALE,400000032191,Dep2,1
10/9/2020,SALE,400000030869,Dep2,1
10/9/2020,SALE,400000030708,Dep2,1
10/9/2020,SALE,400000032306,Dep2,1
10/9/2020,SALE,400000032221,Dep2,1
10/9/2020,SALE,400000027357,Dep2,1
10/9/2020,SALE,400000027364,Dep2,1
10/9/2020,SALE,400000030104,Dep2,1
10/9/2020,SALE,400000030258,Dep2,1
10/9/2020,SALE,400000011752,Dep8,1
10/9/2020,SALE,400000031934,Dep2,1
10/8/2020,SALE,400000006840,Dep1,1
10/8/2020,SALE,400000032177,Dep2,1
10/8/2020,SALE,400000002156,Dep1,2
10/8/2020,SALE,400000021775,Dep1,2
10/8/2020,SALE,400000024493,Dep1,1
10/8/2020,SALE,400000025506,Dep5,1
10/8/2020,SALE,400000032238,Dep2,1
10/8/2020,SALE,400000032306,Dep2,1
10/8/2020,SALE,400000029627,Dep2,1
10/8/2020,SALE,400000027692,Dep2,1
10/8/2020,SALE,400000003641,Dep1,1
10/8/2020,SALE,400000026633,Dep1,1
10/8/2020,SALE,400000022598,Dep1,2
10/8/2020,SALE,400000014562,Dep1,1
10/8/2020,SALE,400000032825,Dep2,1
10/8/2020,SALE,400000030036,Dep2,1
10/8/2020,SALE,400000028767,Dep5,2
10/8/2020,SALE,400000027364,Dep2,2
10/8/2020,SALE,400000032030,Dep2,1
10/8/2020,SALE,400000006444,Dep1,1
10/8/2020,SALE,400000010687,Dep5,3
10/8/2020,SALE,400000028989,Dep1,3
10/8/2020,SALE,400000001869,Dep5,1
10/8/2020,SALE,400000032320,Dep2,1
10/8/2020,SALE,400000002446,Dep5,1
10/8/2020,SALE,400000000916,Dep1,1
10/8/2020,SALE,400000009384,Dep1,1
10/8/2020,SALE,400000001470,Dep1,1
10/8/2020,SALE,400000001043,Dep12,1
10/8/2020,SALE,400000002439,Dep1,2
10/8/2020,SALE,400000005492,Dep1,4
10/8/2020,SALE,400000030708,Dep2,1
10/8/2020,SALE,400000030869,Dep2,1
10/8/2020,SALE,400000013299,Dep1,1
10/8/2020,SALE,400000032863,Dep2,1
10/8/2020,SALE,400000032047,Dep2,1
10/8/2020,SALE,400000024899,Dep1,1
10/8/2020,SALE,400000023380,Dep15,1
10/8/2020,SALE,400000031934,Dep2,1
10/8/2020,SALE,400000031323,Dep2,1
10/8/2020,SALE,400000032863,Dep2,1
10/8/2020,SALE,400000032788,Dep2,1
10/8/2020,SALE,400000011417,Dep3,1
10/8/2020,SALE,400000004976,Dep7,1
10/8/2020,SALE,400000016160,Dep3,1
10/8/2020,SALE,400000032306,Dep2,1
10/8/2020,SALE,400000006253,Dep5,2
10/8/2020,SALE,400000005492,Dep1,1
10/8/2020,SALE,400000025506,Dep5,1
10/8/2020,SALE,400000021775,Dep1,1
10/8/2020,SALE,400000013299,Dep1,1
10/8/2020,SALE,400000024493,Dep1,3
10/8/2020,SALE,400000000893,Dep5,2
10/8/2020,SALE,400000014302,Dep2,1
10/8/2020,SALE,400000031866,Dep2,1
10/8/2020,SALE,400000011127,Dep1,1
10/8/2020,SALE,400000032078,Dep2,1
10/8/2020,SALE,400000010687,Dep5,1
10/8/2020,SALE,400000026831,Dep1,2
10/8/2020,SALE,400000031323,Dep2,1
10/8/2020,SALE,400000005492,Dep1,1
10/8/2020,SALE,400000031866,Dep2,1
10/8/2020,SALE,400000031880,Dep2,1
10/8/2020,SALE,400000005492,Dep1,1
10/8/2020,SALE,400000016481,Dep12,5
10/8/2020,SALE,400000032788,Dep2,1
10/8/2020,SALE,400000026060,Dep5,1
10/8/2020,SALE,400000005492,Dep1,1
10/8/2020,SALE,400000024493,Dep1,3
10/8/2020,SALE,400000000480,Dep1,2
10/8/2020,SALE,400000025926,Dep5,1
10/8/2020,SALE,400000016481,Dep12,1
10/8/2020,SALE,400000009384,Dep1,2
10/8/2020,SALE,400000032849,Dep2,1
10/8/2020,SALE,400000009384,Dep1,1
10/8/2020,SALE,400000001463,Dep1,1
10/8/2020,SALE,400000010687,Dep5,1
10/8/2020,SALE,400000018881,Dep1,2
10/8/2020,SALE,400000032863,Dep2,1
10/8/2020,SALE,400000032078,Dep2,1
10/8/2020,SALE,400000009384,Dep1,1
10/8/2020,SALE,400000004853,Dep5,1
10/8/2020,SALE,400000000497,Dep1,1
10/8/2020,SALE,400000032429,Dep2,1
10/8/2020,SALE,400000030388,Dep1,1
10/8/2020,SALE,400000015866,Dep12,1
10/8/2020,SALE,400000002682,Dep5,1
10/8/2020,SALE,400000015866,Dep12,1
10/8/2020,SALE,400000002682,Dep5,1
10/8/2020,SALE,400000021263,Dep5,1
10/8/2020,SALE,400000016672,Dep7,1
10/8/2020,SALE,400000030241,Dep2,1
10/8/2020,SALE,400000009360,Dep5,2
10/8/2020,SALE,400000002446,Dep5,2
10/8/2020,SALE,400000014227,Dep5,1
10/8/2020,SALE,400000000480,Dep1,2
10/8/2020,SALE,400000024493,Dep1,2
10/8/2020,SALE,400000032191,Dep2,1
10/8/2020,SALE,400000030708,Dep2,1
10/8/2020,SALE,400000030678,Dep2,1
10/8/2020,SALE,400000006444,Dep1,1
10/8/2020,SALE,400000031927,Dep2,1
10/8/2020,SALE,400000032849,Dep2,1
10/8/2020,SALE,400000016443,Dep5,1
10/8/2020,SALE,400000006840,Dep1,1
10/8/2020,SALE,400000025124,Dep1,1
10/8/2020,SALE,400000016481,Dep12,1
10/8/2020,SALE,400000032221,Dep2,1
10/8/2020,SALE,400000001869,Dep5,1
10/8/2020,SALE,400000032214,Dep2,1
10/8/2020,SALE,400000032221,Dep2,1
10/8/2020,SALE,400000012018,Dep5,1
10/8/2020,SALE,400000032078,Dep2,1
10/7/2020,SALE,400000016443,Dep5,1
10/7/2020,SALE,400000016481,Dep12,1
10/7/2020,SALE,400000000329,Dep1,1
10/7/2020,SALE,400000032832,Dep2,1
10/7/2020,SALE,400000027012,Dep5,1
10/7/2020,SALE,400000031934,Dep2,1
10/7/2020,SALE,400000030937,Dep2,1
10/7/2020,SALE,400000032863,Dep2,1
10/7/2020,SALE,400000032849,Dep2,2
10/7/2020,SALE,400000032214,Dep2,1
10/7/2020,SALE,400000031996,Dep2,1
10/7/2020,SALE,400000030074,Dep2,2
10/7/2020,SALE,400000005003,Dep1,2
10/7/2020,SALE,400000024875,Dep10,4
10/7/2020,SALE,400000032863,Dep2,1
10/7/2020,SALE,400000032078,Dep2,1
10/7/2020,SALE,400000017419,Dep1,1
10/7/2020,SALE,400000011387,Dep1,2
10/7/2020,SALE,400000021775,Dep1,1
10/7/2020,SALE,400000000480,Dep1,2
10/7/2020,SALE,400000012018,Dep5,1
10/7/2020,SALE,400000012544,Dep3,1
10/7/2020,SALE,400000027036,Dep5,1
10/7/2020,SALE,400000011189,Dep1,2
10/7/2020,SALE,400000001449,Dep1,1
10/7/2020,SALE,400000005515,Dep1,1
10/7/2020,SALE,400000000480,Dep1,2
10/7/2020,SALE,400000030074,Dep2,1
10/7/2020,SALE,400000012070,Dep1,1
10/7/2020,SALE,400000024493,Dep1,1
10/7/2020,SALE,400000018713,Dep1,1
10/7/2020,SALE,400000030708,Dep2,1
10/7/2020,SALE,400000004501,Dep1,2
10/7/2020,SALE,400000032184,Dep2,1
10/7/2020,SALE,400000031866,Dep2,1
10/7/2020,SALE,400000032887,Dep21,1
10/7/2020,SALE,400000018690,Dep11,1
10/7/2020,SALE,400000012094,Dep1,1
10/7/2020,SALE,400000030623,Dep2,1
10/7/2020,SALE,400000030609,Dep2,1
10/7/2020,SALE,400000032856,Dep2,1
10/7/2020,SALE,400000028583,Dep12,1
10/7/2020,SALE,400000024042,Dep7,1
10/7/2020,SALE,400000030678,Dep2,1
10/7/2020,SALE,400000030074,Dep2,1
10/7/2020,SALE,400000016450,Dep9,1
10/7/2020,SALE,400000031880,Dep2,1
10/7/2020,SALE,400000028620,Dep5,1
10/7/2020,SALE,400000031866,Dep2,1
10/7/2020,SALE,400000012018,Dep5,1
10/7/2020,SALE,400000022932,Dep10,1
10/7/2020,SALE,400000027371,Dep10,1
10/7/2020,SALE,400000025155,Dep10,1
10/7/2020,SALE,400000017419,Dep1,2
10/7/2020,SALE,400000023380,Dep15,1
10/7/2020,SALE,400000030326,Dep5,1
10/7/2020,SALE,400000027036,Dep5,1
10/7/2020,SALE,400000029900,Dep1,1
10/7/2020,SALE,400000011110,Dep1,1
10/7/2020,SALE,400000031798,Dep2,1
10/7/2020,SALE,400000026008,Dep5,1
10/7/2020,SALE,400000029436,Dep2,1
10/7/2020,SALE,400000012018,Dep5,1
10/7/2020,SALE,400000025124,Dep1,1
10/7/2020,SALE,400000030074,Dep2,1
10/7/2020,SALE,400000011189,Dep1,1
10/7/2020,SALE,400000024493,Dep1,1
10/7/2020,SALE,400000012070,Dep1,1
10/7/2020,SALE,400000032856,Dep2,1
10/7/2020,SALE,400000030654,Dep2,1
10/7/2020,SALE,400000032108,Dep2,1
10/7/2020,SALE,400000016450,Dep9,1
10/7/2020,SALE,400000031941,Dep2,1
10/7/2020,SALE,400000029696,Dep2,1
10/7/2020,SALE,400000032177,Dep2,1
10/6/2020,SALE,400000012551,Dep3,1
10/6/2020,SALE,400000032856,Dep2,1
10/6/2020,SALE,400000025124,Dep1,3
10/6/2020,SALE,400000032887,Dep21,1
10/6/2020,SALE,400000031323,Dep2,1
10/6/2020,SALE,400000009384,Dep1,1
10/6/2020,SALE,400000016467,Dep12,1
10/6/2020,SALE,400000019383,Dep20,1
10/6/2020,SALE,400000032832,Dep2,1
10/6/2020,SALE,400000028347,Dep2,1
10/6/2020,SALE,400000000480,Dep1,3
10/6/2020,SALE,400000027975,Dep1,3
10/6/2020,SALE,400000001043,Dep12,1
10/6/2020,SALE,400000020556,Dep5,1
10/6/2020,SALE,400000030708,Dep2,1
10/6/2020,SALE,400000032368,Dep2,1
10/6/2020,SALE,400000030517,Dep2,1
10/6/2020,SALE,400000000497,Dep1,3
10/6/2020,SALE,400000024493,Dep1,2
10/6/2020,SALE,400000032207,Dep2,1
10/6/2020,SALE,400000026848,Dep1,1
10/6/2020,SALE,400000025940,Dep2,1
10/6/2020,SALE,400000025100,Dep5,1
10/6/2020,SALE,400000002149,Dep5,1
10/6/2020,SALE,400000024493,Dep1,1
10/6/2020,SALE,400000026312,Dep1,1
10/6/2020,SALE,400000032801,Dep2,2
10/6/2020,SALE,400000012018,Dep5,1
10/6/2020,SALE,400000015644,Dep1,1
10/6/2020,SALE,400000025841,Dep1,1
10/6/2020,SALE,400000029573,Dep2,1
10/6/2020,SALE,400000030258,Dep2,1
10/6/2020,SALE,400000030869,Dep2,1
10/6/2020,SALE,400000031798,Dep2,1
10/6/2020,SALE,400000025926,Dep5,1
10/6/2020,SALE,400000023366,Dep10,2
10/6/2020,SALE,400000012018,Dep5,1
10/6/2020,SALE,400000018935,Dep6,1
10/6/2020,SALE,400000012018,Dep5,1
10/6/2020,SALE,400000029870,Dep1,1
10/6/2020,SALE,400000016443,Dep5,1
10/6/2020,SALE,400000029979,Dep2,1
10/6/2020,SALE,400000031798,Dep2,1
10/6/2020,SALE,400000024493,Dep1,1
10/6/2020,SALE,400000031798,Dep2,1
10/6/2020,SALE,400000012070,Dep1,4
10/6/2020,SALE,400000014401,Dep5,1
10/6/2020,SALE,400000032078,Dep2,1
10/6/2020,SALE,400000032832,Dep2,1
10/6/2020,SALE,400000031569,Dep2,1
10/6/2020,SALE,400000016443,Dep5,1
10/6/2020,SALE,400000014128,Dep1,1
10/6/2020,SALE,400000031859,Dep2,1
10/6/2020,SALE,400000024493,Dep1,1
10/6/2020,SALE,400000007113,Dep1,2
10/6/2020,SALE,400000004990,Dep1,2
10/6/2020,SALE,400000009384,Dep1,1
10/6/2020,SALE,400000028583,Dep12,1
10/6/2020,SALE,400000032078,Dep2,1
10/6/2020,SALE,400000032863,Dep2,1
10/6/2020,SALE,400000016443,Dep5,1
10/6/2020,SALE,400000009384,Dep1,1
10/6/2020,SALE,400000032832,Dep2,1
10/6/2020,SALE,400000032399,Dep2,1
10/6/2020,SALE,400000030340,Dep7,1
10/6/2020,SALE,400000031798,Dep2,1
10/6/2020,SALE,400000023373,Dep15,1
10/6/2020,SALE,400000029511,Dep5,1
10/6/2020,SALE,400000032924,Dep2,1
10/6/2020,SALE,400000030234,Dep2,1
10/6/2020,SALE,400000030074,Dep2,1
10/6/2020,SALE,400000030074,Dep2,3
10/6/2020,SALE,400000030517,Dep2,1
10/6/2020,SALE,400000027012,Dep5,1
10/6/2020,SALE,400000030081,Dep2,1
10/6/2020,SALE,400000032849,Dep2,2
10/6/2020,SALE,400000032849,Dep2,1
10/6/2020,SALE,400000032832,Dep2,1
10/6/2020,SALE,400000024493,Dep1,1
10/5/2020,SALE,400000011387,Dep1,2
10/5/2020,SALE,400000028316,Dep2,1
10/5/2020,SALE,400000032320,Dep2,1
10/5/2020,SALE,400000029115,Dep5,1
10/5/2020,SALE,400000011110,Dep1,1
10/5/2020,SALE,400000030067,Dep2,1
10/5/2020,SALE,400000031866,Dep2,1
10/5/2020,SALE,400000016443,Dep5,1
10/5/2020,SALE,400000000480,Dep1,1
10/5/2020,SALE,400000018881,Dep1,1
10/5/2020,SALE,400000032177,Dep2,1
10/5/2020,SALE,400000000909,Dep5,1
10/5/2020,SALE,400000028217,Dep1,1
10/5/2020,SALE,400000031835,Dep2,1
10/5/2020,SALE,400000019291,Dep20,1
10/5/2020,SALE,400000028347,Dep2,1
10/5/2020,SALE,400000030982,Dep2,1
10/5/2020,SALE,400000006840,Dep1,1
10/5/2020,SALE,400000014128,Dep1,1
10/5/2020,SALE,400000030074,Dep2,1
10/5/2020,SALE,400000014128,Dep1,1
10/5/2020,SALE,400000018713,Dep1,1
10/5/2020,SALE,400000028385,Dep2,5
10/5/2020,SALE,400000030296,Dep2,1
10/5/2020,SALE,400000029924,Dep2,1
10/5/2020,SALE,400000000480,Dep1,2
10/5/2020,SALE,400000005515,Dep1,1
10/5/2020,SALE,400000028408,Dep2,1
10/5/2020,SALE,400000016672,Dep7,1
10/5/2020,SALE,400000012018,Dep5,1
10/5/2020,SALE,400000020525,Dep11,1
10/5/2020,SALE,400000030258,Dep2,1
10/5/2020,SALE,400000026169,Dep2,1
10/5/2020,SALE,400000013299,Dep1,1
10/5/2020,SALE,400000029573,Dep2,1
10/5/2020,SALE,400000024493,Dep1,4
10/5/2020,SALE,400000032603,Dep5,1
10/5/2020,SALE,400000032856,Dep2,1
10/5/2020,SALE,400000032801,Dep2,1
10/5/2020,SALE,400000030722,Dep2,1
10/5/2020,SALE,400000001463,Dep1,2
10/5/2020,SALE,400000023090,Dep2,1
10/5/2020,SALE,400000023069,Dep2,1
10/5/2020,SALE,400000029658,Dep2,1
10/5/2020,SALE,400000027036,Dep5,1
10/5/2020,SALE,400000011462,Dep3,1
10/5/2020,SALE,400000030074,Dep2,1
10/5/2020,SALE,400000023267,Dep2,1
10/5/2020,SALE,400000032177,Dep2,1
10/5/2020,SALE,400000032337,Dep2,1
10/5/2020,SALE,400000000916,Dep1,1
10/5/2020,SALE,400000002439,Dep1,1
10/5/2020,SALE,400000002316,Dep1,2
10/5/2020,SALE,400000031934,Dep2,1
10/5/2020,SALE,400000032863,Dep2,1
10/5/2020,SALE,400000030388,Dep1,1
10/5/2020,SALE,400000031958,Dep2,1
10/5/2020,SALE,400000031927,Dep2,1
10/5/2020,SALE,400000030074,Dep2,1
10/5/2020,SALE,400000011189,Dep1,2
10/5/2020,SALE,400000032610,Dep5,2
10/5/2020,SALE,400000032849,Dep2,1
10/5/2020,SALE,400000012018,Dep5,1
10/5/2020,SALE,400000011998,Dep1,1
10/5/2020,SALE,400000030081,Dep2,1
10/5/2020,SALE,400000032863,Dep2,1
10/5/2020,SALE,400000032856,Dep2,1
10/5/2020,SALE,400000032078,Dep2,1
10/5/2020,SALE,400000030326,Dep5,1
10/5/2020,SALE,400000015583,Dep13,1
10/5/2020,SALE,400000028873,Dep2,1
10/5/2020,SALE,400000017419,Dep1,2
10/5/2020,SALE,400000031941,Dep2,1
10/5/2020,SALE,400000032078,Dep2,1
10/5/2020,SALE,400000000893,Dep5,1
10/5/2020,SALE,400000005003,Dep1,2
10/5/2020,SALE,400000002811,Dep5,1
10/5/2020,SALE,400000001043,Dep12,1
10/5/2020,SALE,400000000893,Dep5,1
10/5/2020,SALE,400000030074,Dep2,1
10/5/2020,SALE,400000023731,Dep10,1
10/5/2020,SALE,400000032078,Dep2,1
10/5/2020,SALE,400000032078,Dep2,1
10/5/2020,SALE,400000030074,Dep2,2
10/5/2020,SALE,400000024493,Dep1,2
10/5/2020,SALE,400000000480,Dep1,1
10/5/2020,SALE,400000029979,Dep2,1
10/5/2020,SALE,400000031323,Dep2,1
10/5/2020,SALE,400000006840,Dep1,1
10/5/2020,SALE,400000000619,Dep1,2
10/5/2020,SALE,400000025124,Dep1,1
10/5/2020,SALE,400000011127,Dep1,2
10/4/2020,SALE,400000021270,Dep12,1
10/4/2020,SALE,400000018713,Dep1,1
10/4/2020,SALE,400000030326,Dep5,1
10/4/2020,SALE,400000000190,Dep5,1
10/4/2020,SALE,400000013305,Dep1,1
10/4/2020,SALE,400000030074,Dep2,1
10/4/2020,SALE,400000019123,Dep1,1
10/4/2020,SALE,400000013718,Dep1,1
10/4/2020,SALE,400000000497,Dep1,1
10/4/2020,SALE,400000029566,Dep2,1
10/4/2020,SALE,400000024493,Dep1,2
10/4/2020,SALE,400000017242,Dep5,1
10/4/2020,SALE,400000032801,Dep2,1
10/4/2020,SALE,400000032078,Dep2,1
10/4/2020,SALE,400000010687,Dep5,1
10/4/2020,SALE,400000009384,Dep1,2
10/4/2020,SALE,400000011387,Dep1,1
10/4/2020,SALE,400000006840,Dep1,1
10/4/2020,SALE,400000032832,Dep2,1
10/4/2020,SALE,400000009377,Dep5,1
10/4/2020,SALE,400000021294,Dep1,2
10/4/2020,SALE,400000030869,Dep2,1
10/4/2020,SALE,400000032863,Dep2,1
10/4/2020,SALE,400000032832,Dep2,1
10/4/2020,SALE,400000030029,Dep5,1
10/4/2020,SALE,400000032856,Dep2,1
10/4/2020,SALE,400000032856,Dep2,1
10/4/2020,SALE,400000032078,Dep2,1
10/4/2020,SALE,400000032023,Dep2,1
10/4/2020,SALE,400000032856,Dep2,1
10/4/2020,SALE,400000004853,Dep5,3
10/4/2020,SALE,400000030777,Dep1,1
10/4/2020,SALE,400000024899,Dep1,1
10/4/2020,SALE,400000031392,Dep10,5
10/4/2020,SALE,400000026831,Dep1,1
10/4/2020,SALE,400000031866,Dep2,2
10/4/2020,SALE,400000031859,Dep2,1
10/4/2020,SALE,400000032856,Dep2,1
10/4/2020,SALE,400000028750,Dep2,1
10/4/2020,SALE,400000024493,Dep1,2
10/4/2020,SALE,400000032214,Dep2,1
10/4/2020,SALE,400000000527,Dep1,2
10/4/2020,SALE,400000031798,Dep2,1
10/4/2020,SALE,400000020723,Dep1,1
10/4/2020,SALE,400000028361,Dep2,2
10/4/2020,SALE,400000025506,Dep5,1
10/4/2020,SALE,400000016917,Dep7,1
10/4/2020,SALE,400000012063,Dep12,1
10/4/2020,SALE,400000012018,Dep5,2
10/4/2020,SALE,400000001463,Dep1,1
10/4/2020,SALE,400000030654,Dep2,1
10/4/2020,SALE,400000030104,Dep2,1
10/4/2020,SALE,400000023380,Dep15,1
10/4/2020,SALE,400000012018,Dep5,1
10/4/2020,SALE,400000003733,Dep5,1
10/4/2020,SALE,400000017945,Dep5,1
10/4/2020,SALE,400000029863,Dep1,1
10/4/2020,SALE,400000006444,Dep1,1
10/4/2020,SALE,400000028934,Dep1,2
10/4/2020,SALE,400000028965,Dep1,2
10/4/2020,SALE,400000000497,Dep1,10
10/4/2020,SALE,400000000497,Dep1,2
10/4/2020,SALE,400000024714,Dep20,1
10/4/2020,SALE,400000032078,Dep2,1
10/4/2020,SALE,400000024493,Dep1,1
10/4/2020,SALE,400000026008,Dep5,1
10/4/2020,SALE,400000024677,Dep10,1
10/4/2020,SALE,400000029030,Dep5,1
10/4/2020,SALE,400000032207,Dep2,1
10/4/2020,SALE,400000030715,Dep2,1
10/4/2020,SALE,400000032825,Dep2,1
10/4/2020,SALE,400000030388,Dep1,1
10/4/2020,SALE,400000012018,Dep5,1
10/4/2020,SALE,400000025940,Dep2,1
10/4/2020,SALE,400000031798,Dep2,1
10/4/2020,SALE,400000029733,Dep2,2
10/4/2020,SALE,400000005515,Dep1,1
10/4/2020,SALE,400000029115,Dep5,2
10/3/2020,SALE,400000032078,Dep2,1
10/3/2020,SALE,400000008905,Dep5,1
10/3/2020,SALE,400000009384,Dep1,1
10/3/2020,SALE,400000030241,Dep2,1
10/3/2020,SALE,400000031859,Dep2,1
10/3/2020,SALE,400000011134,Dep13,1
10/3/2020,SALE,400000032184,Dep2,1
10/3/2020,SALE,400000027685,Dep2,2
10/3/2020,SALE,400000032832,Dep2,1
10/3/2020,SALE,400000032856,Dep2,1
10/3/2020,SALE,400000024493,Dep1,1
10/3/2020,SALE,400000017297,Dep2,1
10/3/2020,SALE,400000029573,Dep2,1
10/3/2020,SALE,400000004747,Dep1,2
10/3/2020,SALE,400000015866,Dep12,1
10/3/2020,SALE,400000032177,Dep2,1
10/3/2020,SALE,400000023380,Dep15,1
10/3/2020,SALE,400000021041,Dep1,1
10/3/2020,SALE,400000018003,Dep1,1
10/3/2020,SALE,400000018690,Dep11,1
10/3/2020,SALE,400000032238,Dep2,1
10/3/2020,SALE,400000000480,Dep1,1
10/3/2020,SALE,400000002316,Dep1,3
10/3/2020,SALE,400000032863,Dep2,1
10/3/2020,SALE,400000024493,Dep1,5
10/3/2020,SALE,400000031927,Dep2,1
10/3/2020,SALE,400000005492,Dep1,1
10/3/2020,SALE,400000032214,Dep2,1
10/3/2020,SALE,400000028583,Dep12,1
10/3/2020,SALE,400000031958,Dep2,1
10/3/2020,SALE,400000032788,Dep2,1
10/3/2020,SALE,400000019314,Dep1,1
10/3/2020,SALE,400000015934,Dep1,2
10/3/2020,SALE,400000014975,Dep1,1
10/3/2020,SALE,400000015651,Dep1,2
10/3/2020,SALE,400000016894,Dep1,2
10/3/2020,SALE,400000015644,Dep1,4
10/3/2020,SALE,400000028194,Dep1,1
10/3/2020,SALE,400000030937,Dep2,1
10/3/2020,SALE,400000028613,Dep5,1
10/3/2020,SALE,400000016672,Dep7,1
10/3/2020,SALE,400000013299,Dep1,1
10/3/2020,SALE,400000031934,Dep2,1
10/3/2020,SALE,400000001890,Dep1,1
10/3/2020,SALE,400000000985,Dep5,1
10/3/2020,SALE,400000001470,Dep1,1
10/3/2020,SALE,400000017297,Dep2,1
10/3/2020,SALE,400000023335,Dep5,1
10/3/2020,SALE,400000021294,Dep1,2
10/3/2020,SALE,400000026343,Dep5,1
10/3/2020,SALE,400000016917,Dep7,1
10/3/2020,SALE,400000001043,Dep12,1
10/3/2020,SALE,400000011998,Dep1,1
10/3/2020,SALE,400000032931,Dep2,1
10/3/2020,SALE,400000032108,Dep2,1
10/3/2020,SALE,400000030081,Dep2,1
10/3/2020,SALE,400000029580,Dep2,1
10/3/2020,SALE,400000029658,Dep2,1
10/3/2020,SALE,400000030074,Dep2,1
10/3/2020,SALE,400000028354,Dep2,1
10/3/2020,SALE,400000001043,Dep12,1
10/3/2020,SALE,400000002446,Dep5,2
10/3/2020,SALE,400000029443,Dep2,1
10/3/2020,SALE,400000032191,Dep2,1
10/3/2020,SALE,400000003733,Dep5,1
10/3/2020,SALE,400000023144,Dep10,1
10/3/2020,SALE,400000030135,Dep10,1
10/3/2020,SALE,400000032856,Dep2,2
10/3/2020,SALE,400000016481,Dep12,1
10/3/2020,SALE,400000032856,Dep2,1
10/3/2020,SALE,400000032214,Dep2,1
10/3/2020,SALE,400000008905,Dep5,2
10/3/2020,SALE,400000012018,Dep5,1
10/3/2020,SALE,400000000480,Dep1,5
10/3/2020,SALE,400000019154,Dep10,2
10/3/2020,SALE,400000032849,Dep2,1
10/3/2020,SALE,400000032856,Dep2,1
10/3/2020,SALE,400000031187,Dep5,1
10/3/2020,SALE,400000030470,Dep5,1
10/3/2020,SALE,400000026329,Dep5,1
10/3/2020,SALE,400000030692,Dep5,1
10/3/2020,SALE,400000009384,Dep1,3
10/3/2020,SALE,400000030029,Dep5,1
10/3/2020,SALE,400000024875,Dep10,2
10/3/2020,SALE,400000018690,Dep11,1
10/3/2020,SALE,400000006840,Dep1,3
10/3/2020,SALE,400000028965,Dep1,2
10/3/2020,SALE,400000016641,Dep1,1
10/3/2020,SALE,400000008905,Dep5,1
10/3/2020,SALE,400000023380,Dep15,1
10/3/2020,SALE,400000032078,Dep2,1
10/3/2020,SALE,400000032078,Dep2,1
10/3/2020,SALE,400000009384,Dep1,1
10/3/2020,SALE,400000018713,Dep1,1
10/3/2020,SALE,400000016672,Dep7,1
10/3/2020,SALE,400000011387,Dep1,2
10/3/2020,SALE,400000016641,Dep1,1
10/3/2020,SALE,400000031811,Dep2,1
10/3/2020,SALE,400000018713,Dep1,1
10/2/2020,SALE,400000027685,Dep2,1
10/2/2020,SALE,400000032832,Dep2,1
10/2/2020,SALE,400000004501,Dep1,1
10/2/2020,SALE,400000000527,Dep1,2
10/2/2020,SALE,400000030685,Dep2,1
10/2/2020,SALE,400000030289,Dep2,1
10/2/2020,SALE,400000012070,Dep1,1
10/2/2020,SALE,400000030074,Dep2,1
10/2/2020,SALE,400000031811,Dep2,1
10/2/2020,SALE,400000032108,Dep2,1
10/2/2020,SALE,400000030074,Dep2,1
10/2/2020,SALE,400000024493,Dep1,1
10/2/2020,SALE,400000024493,Dep1,1
10/2/2020,SALE,400000024493,Dep1,1
10/2/2020,SALE,400000001043,Dep12,4
10/2/2020,SALE,400000021294,Dep1,1
10/2/2020,SALE,400000005515,Dep1,1
10/2/2020,SALE,400000016481,Dep12,1
10/2/2020,SALE,400000032849,Dep2,1
10/2/2020,SALE,400000012018,Dep5,1
10/2/2020,SALE,400000027203,Dep5,4
10/2/2020,SALE,400000015873,Dep5,10
10/2/2020,SALE,400000000480,Dep1,2
10/2/2020,SALE,400000014128,Dep1,1
10/2/2020,SALE,400000011134,Dep13,1
10/2/2020,SALE,400000030869,Dep2,1
10/2/2020,SALE,400000000497,Dep1,1
10/2/2020,SALE,400000005492,Dep1,4
10/2/2020,SALE,400000029108,Dep4,1
10/2/2020,SALE,400000025506,Dep5,1
10/2/2020,SALE,400000002347,Dep5,1
10/2/2020,SALE,400000021294,Dep1,1
10/2/2020,SALE,400000000985,Dep5,1
10/2/2020,SALE,400000030654,Dep2,1
10/2/2020,SALE,400000011172,Dep5,2
10/2/2020,SALE,400000000497,Dep1,1
10/2/2020,SALE,400000009377,Dep5,3
10/2/2020,SALE,400000024615,Dep8,1
10/2/2020,SALE,400000007113,Dep1,1
